,bigrams,count
21430,"('thing', 'remains')",1
21431,"('remains', 'atlas')",1
21432,"('atlas', 'online')",1
21433,"('online', 'lot')",1
21434,"('lot', 'lot')",1
21435,"('lot', 'memory')",1
21436,"('memory', 'feelingcheer')",1
21437,"('feelingcheer', 'lou')",1
21438,"('lou', 'yeah')",1
21439,"('yeah', 'goodie')",1
21440,"('goodie', 'shame')",1
21441,"('shame', 'neva')",1
21442,"('neva', 'came')",1
21443,"('came', 'gailgot')",1
21444,"('gailgot', 'moneymobile')",1
21445,"('moneymobile', 'list')",1
21446,"('visit', 'fullonsmscomtell')",1
21447,"('fullonsmscomtell', 'wat')",1
21448,"('time', 'coming')",1
21449,"('coming', 'laterrepeat')",1
21450,"('laterrepeat', 'instruction')",1
21451,"('instruction', 'wat')",1
21452,"('wat', 'road')",1
21453,"('road', 'name')",1
21454,"('name', 'housemany')",1
21455,"('housemany', 'people')",1
21456,"('end', 'shiaquite')",1
21457,"('shiaquite', 'dun')",1
21458,"('dun', 'tell')",1
21459,"('tell', 'wait')",1
21460,"('wait', 'get')",1
21461,"('get', 'complacentsorry')",1
21462,"('complacentsorry', 'completely')",1
21463,"('completely', 'forgot')",1
21464,"('forgot', 'pop')",1
21465,"('pop', 'round')",1
21466,"('round', 'week')",1
21467,"('week', 'stillbeautiful')",1
21468,"('stillbeautiful', 'girl')",1
21469,"('girl', 'live')",1
21470,"('live', 'ever')",1
21471,"('ever', 'seen')",1
21472,"('seen', 'baby')",1
21473,"('baby', 'come')",1
21474,"('come', 'common')",1
21475,"('common', 'roomcant')",1
21476,"('roomcant', 'see')",1
21477,"('see', 'join')",1
21478,"('join', 'denis')",1
21479,"('denis', 'mind')",1
21480,"('mind', 'denis')",1
21481,"('denis', 'want')",1
21482,"('alone', 'timesen')",1
21483,"('timesen', 'told')",1
21484,"('told', 'going')",1
21485,"('join', 'uncle')",1
21486,"('uncle', 'financeyup')",1
21487,"('financeyup', 'hey')",1
21488,"('hey', 'one')",1
21489,"('day', 'fri')",1
21490,"('ask', 'mia')",1
21491,"('mia', 'jain')",1
21492,"('jain', 'take')",1
21493,"('leave', 'karaokecall')",1
21494,"('karaokecall', 'entail')",1
21495,"('entail', 'secespecially')",1
21496,"('secespecially', 'since')",1
21497,"('since', 'talk')",1
21498,"('talk', 'boston')",1
21499,"('boston', 'personal')",1
21500,"('personal', 'statement')",1
21501,"('statement', 'low')",1
21502,"('low', 'would')",1
21503,"('would', 'changed')",1
21504,"('changed', 'realized')",1
21505,"('realized', 'said')",1
21506,"('said', 'nyx')",1
21507,"('nyx', 'say')",1
21508,"('say', 'bostonindeed')",1
21509,"('bostonindeed', 'way')",1
21510,"('way', 'eitherholy')",1
21511,"('eitherholy', 'living')",1
21512,"('living', 'christ')",1
21513,"('christ', 'taking')",1
21514,"('taking', 'longwat')",1
21515,"('longwat', 'eat')",1
21516,"('eat', 'tonightyup')",1
21517,"('tonightyup', 'coming')",1
21518,"('coming', 'back')",1
21519,"('back', 'sun')",1
21520,"('sun', 'finish')",1
21521,"('dinner', 'going')",1
21522,"('back', 'hotel')",1
21523,"('hotel', 'time')",1
21524,"('time', 'fly')",1
21525,"('fly', 'tog')",1
21526,"('tog', 'exactly')",1
21527,"('exactly', 'mph')",1
21528,"('mph', 'today')",1
21529,"('hope', 'many')",1
21530,"('many', 'myth')",1
21531,"('myth', 'comeopposite')",1
21532,"('comeopposite', 'side')",1
21533,"('side', 'droppedyup')",1
21534,"('droppedyup', 'izmit')",1
21535,"('izmit', 'still')",1
21536,"('still', 'raining')",1
21537,"('raining', 'heavily')",1
21538,"('heavily', 'art')",1
21539,"('art', 'cannot')",1
21540,"('cannot', 'outsidesend')",1
21541,"('outsidesend', 'resumeluck')",1
21542,"('resumeluck', 'examask')",1
21543,"('examask', 'next')",1
21544,"('next', 'sat')",2
21545,"('sat', 'makesorry')",1
21546,"('makesorry', 'uncle')",1
21547,"('uncle', 'ill')",1
21548,"('keep', 'touchsaw')",1
21549,"('touchsaw', 'guy')",1
21550,"('guy', 'doll')",1
21551,"('doll', 'last')",1
21552,"('night', 'patrick')",1
21553,"('patrick', 'wayne')",1
21554,"('wayne', 'greatcome')",1
21555,"('greatcome', 'home')",1
21556,"('home', 'want')",1
21557,"('want', 'miserabledone')",1
21558,"('miserabledone', 'know')",1
21559,"('know', 'shes')",1
21560,"('shes', 'getting')",1
21561,"('getting', 'messagecool')",1
21562,"('messagecool', 'tyler')",1
21563,"('tyler', 'take')",1
21564,"('take', 'gonna')",1
21565,"('gonna', 'buy')",1
21566,"('buy', 'drop')",1
21567,"('drop', 'place')",1
21568,"('tonight', 'total')",1
21569,"('total', 'order')",1
21570,"('order', 'quarter')",1
21571,"('quarter', 'got')",1
21572,"('got', 'enoughguy')",1
21573,"('enoughguy', 'car')",1
21574,"('car', 'shop')",1
21575,"('shop', 'flirting')",1
21576,"('flirting', 'got')",1
21577,"('got', 'phone')",1
21578,"('number', 'paperwork')",1
21579,"('paperwork', 'called')",1
21580,"('called', 'texted')",1
21581,"('texted', 'nervous')",1
21582,"('nervous', 'course')",1
21583,"('course', 'may')",1
21584,"('may', 'address')",1
21585,"('address', 'call')",1
21586,"('bos', 'tell')",1
21587,"('tell', 'knowing')",1
21588,"('knowing', 'may')",1
21589,"('get', 'firedreverse')",1
21590,"('firedreverse', 'cheating')",1
21591,"('cheating', 'mathematicsplan')",1
21592,"('mathematicsplan', 'managehello')",1
21593,"('managehello', 'thing')",1
21594,"('thing', 'quite')",1
21595,"('quite', 'plan')",1
21596,"('plan', 'limping')",1
21597,"('limping', 'slowly')",1
21598,"('slowly', 'home')",1
21599,"('home', 'followed')",1
21600,"('followed', 'exhaust')",1
21601,"('exhaust', 'hangingsorry')",1
21602,"('hangingsorry', 'delay')",1
21603,"('delay', 'yes')",1
21604,"('yes', 'mastercall')",1
21605,"('mastercall', 'finish')",1
21606,"('finish', 'come')",1
21607,"('come', 'pickyoga')",1
21608,"('pickyoga', 'left')",1
21609,"('home', 'saw')",1
21610,"('saw', 'message')",1
21611,"('good', 'great')",1
21612,"('great', 'weekendworry')",1
21613,"('weekendworry', 'though')",1
21614,"('though', 'understand')",1
21615,"('understand', 'important')",1
21616,"('important', 'put')",1
21617,"('put', 'place')",1
21618,"('place', 'poorly')",1
21619,"('poorly', 'thought')",1
21620,"('thought', 'punishment')",1
21621,"('punishment', 'face')",1
21622,"('face', 'worst')",1
21623,"('worst', 'thing')",1
21624,"('ever', 'happened')",1
21625,"('happened', 'bob')",1
21626,"('bob', 'gonna')",1
21627,"('gonna', 'killhoney')",1
21628,"('killhoney', 'plus')",1
21629,"('find', 'much')",1
21630,"('much', 'sell')",2
21631,"('sell', 'predicted')",1
21632,"('predicted', 'nigeria')",1
21633,"('nigeria', 'many')",1
21634,"('many', 'time')",3
21635,"('time', 'used')",1
21636,"('used', 'important')",1
21637,"('important', 'reply')",1
21638,"('reply', 'mondayadmin')",1
21639,"('mondayadmin', 'building')",1
21640,"('building', 'might')",1
21641,"('might', 'slightly')",1
21642,"('slightly', 'earlier')",1
21643,"('earlier', 'call')",1
21644,"('call', 'reachingfri')",1
21645,"('reachingfri', 'swing')",1
21646,"('swing', 'room')",1
21647,"('room', 'whenevercall')",1
21648,"('whenevercall', 'list')",1
21649,"('list', 'minummmmmaah')",1
21650,"('minummmmmaah', 'many')",1
21651,"('birthday', 'dearhome')",1
21652,"('dearhome', 'work')",1
21653,"('work', 'mehanything')",1
21654,"('mehanything', 'valuable')",1
21655,"('valuable', 'situation')",1
21656,"('situation', 'first')",1
21657,"('first', 'getting')",1
21658,"('getting', 'second')",1
21659,"('second', 'loosingmark')",1
21660,"('loosingmark', 'taking')",1
21661,"('forever', 'pick')",1
21662,"('pick', 'prescription')",1
21663,"('prescription', 'pain')",1
21664,"('pain', 'coming')",1
21665,"('coming', 'backpapergot')",1
21666,"('backpapergot', 'smaller')",1
21667,"('smaller', 'capacity')",1
21668,"('capacity', 'one')",1
21669,"('quite', 'sexgood')",1
21670,"('sexgood', 'thinkingthought')",1
21671,"('thinkingthought', 'bout')",1
21672,"('bout', 'drink')",1
21673,"('drink', 'tap')",1
21674,"('tap', 'smile')",1
21675,"('broad', 'canalgoing')",1
21676,"('canalgoing', 'sleep')",1
21677,"('sleep', 'tired')",1
21678,"('tired', 'travelhama')",1
21679,"('travelhama', 'thinkingyup')",1
21680,"('thinkingyup', 'giving')",1
21681,"('giving', 'problem')",1
21682,"('problem', 'may')",1
21683,"('may', 'jus')",1
21684,"('jus', 'leavelow')",1
21685,"('leavelow', 'trying')",1
21686,"('day', 'little')",1
21687,"('little', 'interestinglong')",1
21688,"('interestinglong', 'get')",1
21689,"('get', 'reply')",1
21690,"('reply', 'defer')",1
21691,"('defer', 'admission')",1
21692,"('admission', 'til')",1
21693,"('til', 'next')",1
21694,"('next', 'semesterword')",1
21695,"('semesterword', 'checkmate')",1
21696,"('checkmate', 'chess')",1
21697,"('chess', 'come')",1
21698,"('come', 'persian')",1
21699,"('persian', 'phrase')",1
21700,"('phrase', 'shah')",1
21701,"('shah', 'matt')",1
21702,"('matt', 'mean')",1
21703,"('king', 'dead')",1
21704,"('dead', 'woodworking')",1
21705,"('woodworking', 'good')",1
21706,"('good', 'dayneed')",1
21707,"('dayneed', 'job')",1
21708,"('job', 'aharat')",1
21709,"('aharat', 'hey')",1
21710,"('hey', 'ever')",1
21711,"('ever', 'vote')",1
21712,"('vote', 'next')",1
21713,"('next', 'themehope')",1
21714,"('themehope', 'pee')",1
21715,"('pee', 'burn')",1
21716,"('burn', 'tonerite')",1
21717,"('tonerite', 'well')",1
21718,"('well', 'best')",1
21719,"('best', 'mate')",1
21720,"('mate', 'pete')",1
21721,"('pete', 'went')",1
21722,"('went', 'week')",1
21723,"('week', 'eva')",1
21724,"('eva', 'longer')",1
21725,"('longer', 'weekmay')",1
21726,"('weekmay', 'cannot')",1
21727,"('wait', 'party')",1
21728,"('party', 'togetherphoto')",1
21729,"('togetherphoto', 'make')",1
21730,"('make', 'computer')",1
21731,"('computer', 'shutboy')",1
21732,"('shutboy', 'made')",1
21733,"('made', 'fun')",1
21734,"('fun', 'today')",1
21735,"('today', 'problem')",1
21736,"('sent', 'one')",1
21737,"('message', 'funone')",1
21738,"('funone', 'issue')",1
21739,"('issue', 'california')",1
21740,"('california', 'okay')",1
21741,"('okay', 'snow')",1
21742,"('snow', 'manageablehmm')",1
21743,"('manageablehmm', 'may')",1
21744,"('may', 'try')",1
21745,"('try', 'shopping')",1
21746,"('shopping', 'area')",1
21747,"('area', 'one')",1
21748,"('one', 'forgot')",1
21749,"('forgot', 'name')",1
21750,"('name', 'hotelawesome')",1
21751,"('hotelawesome', 'gonna')",1
21752,"('gonna', 'soon')",1
21753,"('soon', 'later')",1
21754,"('later', 'tonightneed')",1
21755,"('tonightneed', 'detail')",1
21756,"('detail', 'online')",1
21757,"('online', 'jobmissing')",1
21758,"('jobmissing', 'hooray')",1
21759,"('hooray', 'shah')",1
21760,"('shah', 'allahplus')",1
21761,"('allahplus', 'help')",1
21762,"('tell', 'ashley')",1
21763,"('ashley', 'cant')",1
21764,"('cant', 'find')",1
21765,"('find', 'numberescape')",1
21766,"('numberescape', 'theatre')",1
21767,"('avalon', 'minuteincrease')",1
21768,"('minuteincrease', 'chance')",1
21769,"('chance', 'winningeither')",1
21770,"('winningeither', 'way')",1
21771,"('way', 'work')",1
21772,"('work', 'list')",1
21773,"('old', 'hope')",1
21774,"('hope', 'bothermaybe')",1
21775,"('bothermaybe', 'find')",1
21776,"('find', 'something')",1
21777,"('else', 'insteadgain')",1
21778,"('insteadgain', 'right')",1
21779,"('right', 'lifelong')",1
21780,"('lifelong', 'demand')",1
21781,"('demand', 'trying')",1
21782,"('trying', 'husband')",1
21783,"('husband', 'toilet')",1
21784,"('toilet', 'seeliked')",1
21785,"('seeliked', 'new')",1
21786,"('new', 'housefine')",1
21787,"('housefine', 'hope')",1
21788,"('hope', 'alsoalso')",1
21789,"('alsoalso', 'north')",1
21790,"('north', 'carolina')",1
21791,"('carolina', 'texas')",1
21792,"('texas', 'atm')",1
21793,"('atm', 'would')",1
21794,"('would', 'gre')",1
21795,"('gre', 'site')",1
21796,"('site', 'pay')",1
21797,"('pay', 'test')",1
21798,"('test', 'result')",1
21799,"('result', 'sentyes')",1
21800,"('sentyes', 'baby')",1
21801,"('baby', 'need')",1
21802,"('need', 'stretch')",1
21803,"('stretch', 'open')",1
21804,"('open', 'pussythanks')",1
21805,"('pussythanks', 'bomb')",1
21806,"('bomb', 'date')",1
21807,"('date', 'phone')",1
21808,"('phone', 'wanted')",1
21809,"('wanted', 'sayhey')",1
21810,"('sayhey', 'guy')",1
21811,"('guy', 'know')",1
21812,"('know', 'breathing')",1
21813,"('breathing', 'neck')",1
21814,"('neck', 'get')",1
21815,"('get', 'bud')",1
21816,"('bud', 'anyway')",1
21817,"('anyway', 'would')",1
21818,"('would', 'able')",1
21819,"('get', 'half')",1
21820,"('half', 'track')",1
21821,"('track', 'tonightresponse')",1
21822,"('tonightresponse', 'one')",1
21823,"('one', 'powerful')",1
21824,"('powerful', 'weapon')",1
21825,"('weapon', 'occupy')",1
21826,"('occupy', 'place')",1
21827,"('place', 'others')",1
21828,"('others', 'heart')",1
21829,"('always', 'give')",1
21830,"('give', 'response')",1
21831,"('response', 'care')",1
21832,"('care', 'god')",1
21833,"('god', 'night')",1
21834,"('night', 'dreamlike')",1
21835,"('dreamlike', 'carenokia')",1
21836,"('carenokia', 'phone')",1
21837,"('phone', 'lovelysorry')",1
21838,"('lovelysorry', 'today')",1
21839,"('today', 'wont')",1
21840,"('wont', 'come')",1
21841,"('come', 'play')",1
21842,"('play', 'driving')",1
21843,"('driving', 'classreally')",1
21844,"('classreally', 'sorry')",1
21845,"('sorry', 'lit')",1
21846,"('lit', 'hair')",1
21847,"('hair', 'fireshit')",1
21848,"('fireshit', 'thought')",1
21849,"('thought', 'trip')",1
21850,"('trip', 'loooooool')",1
21851,"('loooooool', 'make')",1
21852,"('make', 'much')",1
21853,"('much', 'sense')",1
21854,"('sense', 'grin')",1
21855,"('grin', 'sofa')",1
21856,"('sofa', 'reference')",1
21857,"('reference', 'sleep')",1
21858,"('sleep', 'couch')",1
21859,"('couch', 'link')",1
21860,"('link', 'sent')",1
21861,"('sent', 'went')",1
21862,"('went', 'trip')",1
21863,"('trip', 'babe')",1
21864,"('babe', 'celebration')",1
21865,"('celebration', 'rentkey')",1
21866,"('rentkey', 'donkey')",1
21867,"('donkey', 'swashbuckling')",1
21868,"('swashbuckling', 'stuffwatching')",1
21869,"('stuffwatching', 'cartoon')",1
21870,"('amp', 'churchtension')",1
21871,"('churchtension', 'face')",1
21872,"('face', 'smiling')",1
21873,"('smiling', 'face')",1
21874,"('face', 'waste')",1
21875,"('waste', 'face')",1
21876,"('face', 'innocent')",1
21877,"('innocent', 'face')",1
21878,"('face', 'terror')",1
21879,"('terror', 'face')",1
21880,"('face', 'cruel')",1
21881,"('cruel', 'face')",1
21882,"('face', 'romantic')",1
21883,"('romantic', 'face')",1
21884,"('face', 'lovable')",1
21885,"('lovable', 'face')",1
21886,"('face', 'decent')",1
21887,"('decent', 'face')",1
21888,"('face', 'list')",1
21889,"('list', 'joker')",1
21890,"('joker', 'facedip')",1
21891,"('facedip', 'cell')",1
21892,"('cell', 'dead')",1
21893,"('dead', 'coming')",1
21894,"('coming', 'better')",1
21895,"('better', 'respond')",1
21896,"('respond', 'else')",1
21897,"('else', 'shall')",1
21898,"('shall', 'come')",1
21899,"('backwell', 'know')",1
21900,"('know', 'mean')",1
21901,"('mean', 'textingdis')",1
21902,"('textingdis', 'niue')",1
21903,"('niue', 'would')",1
21904,"('would', 'happy')",1
21905,"('happy', 'work')",1
21906,"('work', 'gek<num>low')",1
21907,"('gek<num>low', 'oops')",1
21908,"('oops', 'sorry')",1
21909,"('sorry', 'funwat')",1
21910,"('funwat', 'happened')",1
21911,"('happened', 'cruise')",1
21912,"('cruise', 'thingknow')",1
21913,"('thingknow', 'dat')",1
21914,"('dat', 'feeling')",1
21915,"('feeling', 'pete')",1
21916,"('pete', 'would')",1
21917,"('get', 'luther')",1
21918,"('luther', 'place')",1
21919,"('place', 'luther')",1
21920,"('luther', 'time')",1
21921,"('time', 'mayworld')",1
21922,"('mayworld', 'happiest')",1
21923,"('happiest', 'fund')",1
21924,"('fund', 'never')",1
21925,"('never', 'character')",1
21926,"('character', 'dey')",1
21927,"('dey', 'best')",1
21928,"('best', 'understanding')",1
21929,"('understanding', 'differenceyeah')",1
21930,"('differenceyeah', 'open')",1
21931,"('open', 'chat')",1
21932,"('chat', 'click')",1
21933,"('click', 'friend')",1
21934,"('friend', 'list')",1
21935,"('list', 'make')",1
21936,"('make', 'list')",1
21937,"('easy', 'piealright')",1
21938,"('piealright', 'tyler')",1
21939,"('tyler', 'got')",1
21940,"('got', 'minor')",1
21941,"('minor', 'crisis')",1
21942,"('crisis', 'home')",1
21943,"('home', 'sooner')",1
21944,"('sooner', 'thought')",1
21945,"('thought', 'asapwhether')",1
21946,"('asapwhether', 'pickusual')",1
21947,"('pickusual', 'call')",1
21948,"('call', 'ard')",1
21949,"('ard', 'smithnew')",1
21950,"('smithnew', 'theory')",1
21951,"('always', 'correctmany')",1
21952,"('correctmany', 'thing')",1
21953,"('thing', 'antibiotic')",1
21954,"('antibiotic', 'used')",1
21955,"('used', 'chest')",1
21956,"('chest', 'abdomen')",1
21957,"('abdomen', 'gone')",1
21958,"('gone', 'infection')",1
21959,"('infection', 'even')",1
21960,"('even', 'bone')",1
21961,"('bone', 'infectionpoor')",1
21962,"('infectionpoor', 'girl')",1
21963,"('girl', 'cannot')",1
21964,"('cannot', 'one')",1
21965,"('day', 'laotimeplus')",1
21966,"('laotimeplus', 'make')",1
21967,"('make', 'note')",1
21968,"('note', 'shes')",1
21969,"('shes', 'exposed')",1
21970,"('exposed', 'also')",1
21971,"('also', 'find')",1
21972,"('find', 'school')",1
21973,"('school', 'anyone')",1
21974,"('else', 'vomiting')",1
21975,"('vomiting', 'dog')",1
21976,"('dog', 'cat')",1
21977,"('cat', 'house')",1
21978,"('house', 'let')",1
21979,"('know', 'laterjapanese')",1
21980,"('laterjapanese', 'proverb')",1
21981,"('make', 'strikesound')",1
21982,"('strikesound', 'like')",1
21983,"('like', 'could')",1
21984,"('could', 'lot')",1
21985,"('time', 'spent')",1
21986,"('spent', 'chastity')",1
21987,"('chastity', 'device')",1
21988,"('device', 'boy')",1
21989,"('boy', 'grin')",1
21990,"('grin', 'take')",1
21991,"('take', 'beating')",1
21992,"('beating', 'like')",1
21993,"('like', 'good')",1
21994,"('good', 'dog')",1
21995,"('dog', 'going')",1
21996,"('going', 'lounge')",1
21997,"('lounge', 'nice')",1
21998,"('nice', 'long')",1
21999,"('long', 'bathworse')",1
22000,"('bathworse', 'half')",1
22001,"('half', 'way')",1
22002,"('way', 'stop')",1
22003,"('stop', 'better')",1
22004,"('better', 'completemiserable')",1
22005,"('completemiserable', 'tell')",1
22006,"('tell', 'side')",1
22007,"('side', 'effect')",1
22008,"('effect', 'birth')",1
22009,"('birth', 'control')",1
22010,"('control', 'massive')",1
22011,"('massive', 'gut')",1
22012,"('gut', 'wrenching')",1
22013,"('wrenching', 'cramp')",1
22014,"('cramp', 'first')",1
22015,"('first', 'month')",1
22016,"('month', 'sleep')",1
22017,"('last', 'nightsend')",1
22018,"('nightsend', 'new')",1
22019,"('new', 'numberconvey')",1
22020,"('numberconvey', 'regardhalf')",1
22021,"('regardhalf', 'year')",1
22022,"('year', 'missed')",1
22023,"('missed', 'friendshipcant')",1
22024,"('friendshipcant', 'pick')",1
22025,"('send', 'messagefuck')",1
22026,"('messagefuck', 'sake')",1
22027,"('sake', 'like')",1
22028,"('like', 'tallahasseehama')",1
22029,"('tallahasseehama', 'first')",1
22030,"('person', 'gonna')",1
22031,"('gonna', 'asktaka')",1
22032,"('asktaka', 'wat')",1
22033,"('wan', 'come')",2
22034,"('come', 'lookreaching')",1
22035,"('lookreaching', 'another')",1
22036,"('another', 'stopmean')",1
22037,"('stopmean', 'post')",1
22038,"('post', 'wrote')",1
22039,"('wrote', 'like')",1
22040,"('time', 'written')",1
22041,"('written', 'stuff')",1
22042,"('stuff', 'let')",1
22043,"('let', 'sit')",1
22044,"('sit', 'feeling')",1
22045,"('feeling', 'time')",1
22046,"('time', 'angry')",1
22047,"('angry', 'left')",1
22048,"('left', 'hit')",1
22049,"('hit', 'send')",1
22050,"('send', 'stop')",1
22051,"('stop', 'checked')",1
22052,"('checked', 'phone')",1
22053,"('phone', 'got')",1
22054,"('car', 'said')",1
22055,"('said', 'sleep')",1
22056,"('sleep', 'bored')",1
22057,"('bored', 'would')",1
22058,"('would', 'time')",1
22059,"('clean', 'fold')",1
22060,"('fold', 'laundry')",1
22061,"('laundry', 'etc')",1
22062,"('etc', 'least')",1
22063,"('least', 'make')",1
22064,"('make', 'bedcome')",1
22065,"('bedcome', 'online')",1
22066,"('online', 'today')",1
22067,"('today', 'nightanything')",1
22068,"('nightanything', 'specialsolihull')",1
22069,"('specialsolihull', 'want')",1
22070,"('want', 'anythinggood')",1
22071,"('anythinggood', 'dayregret')",1
22072,"('dayregret', 'inform')",1
22073,"('inform', 'made')",1
22074,"('made', 'mistake')",1
22075,"('mistake', 'never')",1
22076,"('never', 'actually')",1
22077,"('actually', 'bornplease')",1
22078,"('bornplease', 'report')",1
22079,"('report', 'local')",1
22080,"('local', 'hospital')",1
22081,"('hospital', 'terminated')",1
22082,"('terminated', 'sorry')",1
22083,"('sorry', 'inconveniencelove')",1
22084,"('inconveniencelove', 'holiday')",1
22085,"('holiday', 'monday')",1
22086,"('monday', 'feeling')",1
22087,"('feeling', 'even')",1
22088,"('even', 'dentist')",1
22089,"('dentist', 'hourway')",1
22090,"('hourway', 'liqueuralready')",1
22091,"('liqueuralready', 'got')",1
22092,"('got', 'flaky')",1
22093,"('flaky', 'parent')",1
22094,"('parent', 'snot')",1
22095,"('snot', 'supposed')",1
22096,"('supposed', 'child')",1
22097,"('child', 'job')",1
22098,"('job', 'support')",1
22099,"('support', 'parent')",1
22100,"('parent', 'ride')",1
22101,"('ride', 'age')",1
22102,"('age', 'anyway')",1
22103,"('anyway', 'supposed')",1
22104,"('supposed', 'support')",1
22105,"('support', 'hurt')",1
22106,"('hurt', 'unintentional')",1
22107,"('unintentional', 'hurt')",1
22108,"('hurt', 'nonethelesstook')",1
22109,"('nonethelesstook', 'hooch')",1
22110,"('hooch', 'walk')",1
22111,"('walk', 'today')",1
22112,"('today', 'fell')",1
22113,"('fell', 'splat')",1
22114,"('splat', 'grazed')",1
22115,"('grazed', 'knee')",1
22116,"('knee', 'everything')",1
22117,"('everything', 'stayed')",1
22118,"('stayed', 'home')",1
22119,"('home', 'see')",1
22120,"('see', 'tomorrowdropped')",1
22121,"('tomorrowdropped', 'mow')",1
22122,"('mow', 'backsitting')",1
22123,"('backsitting', 'waiting')",1
22124,"('waiting', 'everyone')",1
22125,"('get', 'suite')",1
22126,"('suite', 'take')",1
22127,"('take', 'showercall')",1
22128,"('showercall', 'see')",1
22129,"('see', 'facebook')",1
22130,"('facebook', 'huhsay')",1
22131,"('huhsay', 'never')",1
22132,"('never', 'answer')",1
22133,"('answer', 'text')",1
22134,"('text', 'confirmedcommon')",1
22135,"('confirmedcommon', 'hearing')",1
22136,"('hearing', 'wat')",1
22137,"('wat', 'day')",1
22138,"('day', 'let')",1
22139,"('ask', 'something')",1
22140,"('something', 'different')",1
22141,"('different', 'smile')",1
22142,"('smile', 'today')",1
22143,"('today', 'god')",1
22144,"('god', 'engdear')",1
22145,"('engdear', 'call')",1
22146,"('rating', 'replyyah')",1
22147,"('replyyah', 'never')",1
22148,"('never', 'cancel')",1
22149,"('cancel', 'let')",1
22150,"('let', 'hamanormal')",1
22151,"('hamanormal', 'pilate')",1
22152,"('pilate', 'introlet')",1
22153,"('introlet', 'noe')",1
22154,"('noe', 'leave')",1
22155,"('leave', 'houseyes')",1
22156,"('houseyes', 'like')",1
22157,"('like', 'torture')",1
22158,"('torture', 'watching')",1
22159,"('watching', 'englandwanna')",1
22160,"('englandwanna', 'arthoping')",1
22161,"('arthoping', 'pissed')",1
22162,"('pissed', 'remember')",1
22163,"('remember', 'gone')",1
22164,"('gone', 'sister')",1
22165,"('sister', 'somethinggood')",1
22166,"('somethinggood', 'morning')",1
22167,"('morning', 'boston')",1
22168,"('boston', 'yummy')",1
22169,"('yummy', 'lip')",1
22170,"('lip', 'sexy')",1
22171,"('bun', 'think')",1
22172,"('think', 'crave')",1
22173,"('crave', 'needmatch')",1
22174,"('needmatch', 'startedindia')",1
22175,"('startedindia', 'listfree')",1
22176,"('listfree', 'call')",1
22177,"('sirhey', 'want')",1
22178,"('want', 'anything')",1
22179,"('anything', 'buyhey')",1
22180,"('buyhey', 'babe')",1
22181,"('babe', 'going')",1
22182,"('going', 'ever')",1
22183,"('figure', 'going')",1
22184,"('going', 'new')",1
22185,"('new', 'yearcongratulationwant')",1
22186,"('yearcongratulationwant', 'know')",1
22187,"('know', 'fuckcancelled')",1
22188,"('fuckcancelled', 'yeah')",1
22189,"('yeah', 'baby')",1
22190,"('baby', 'well')",1
22191,"('well', 'sound')",1
22192,"('sound', 'important')",1
22193,"('important', 'understand')",1
22194,"('understand', 'darwin')",1
22195,"('darwin', 'give')",1
22196,"('ring', 'later')",1
22197,"('love', 'katetomorrow')",1
22198,"('katetomorrow', 'want')",1
22199,"('want', 'got')",1
22200,"('got', 'court')",1
22201,"('court', 'ltdecimalgt')",1
22202,"('ltdecimalgt', 'come')",1
22203,"('come', 'bus')",1
22204,"('bus', 'standhome')",1
22205,"('standhome', 'liao')",1
22206,"('liao', 'ask')",1
22207,"('ask', 'dad')",1
22208,"('dad', 'pickorg')",1
22209,"('pickorg', 'make')",1
22210,"('make', 'wedding')",1
22211,"('wedding', 'chapel')",1
22212,"('chapel', 'frontierville')",1
22213,"('frontierville', 'get')",1
22214,"('get', 'good')",1
22215,"('good', 'stufflatin')",1
22216,"('stufflatin', 'join')",1
22217,"('join', 'back')",1
22218,"('work', 'soon')",1
22219,"('soon', 'mountain')",1
22220,"('mountain', 'deer')",1
22221,"('deer', 'show')",1
22222,"('show', 'huh')",1
22223,"('huh', 'watch')",1
22224,"('watch', 'liao')",1
22225,"('liao', 'nicecheck')",1
22226,"('nicecheck', 'mail')",1
22227,"('mail', 'mailed')",1
22228,"('mailed', 'karma')",1
22229,"('karma', 'kept')",1
22230,"('kept', 'copy')",1
22231,"('copy', 'regarding')",1
22232,"('regarding', 'membershiptake')",1
22233,"('membershiptake', 'carcinoma')",1
22234,"('carcinoma', 'allahwrong')",1
22235,"('allahwrong', 'phone')",1
22236,"('phone', 'answer')",1
22237,"('answer', 'one')",1
22238,"('one', 'assume')",1
22239,"('assume', 'people')",1
22240,"('people', 'wellanyway')",1
22241,"('wellanyway', 'think')",1
22242,"('think', 'secure')",1
22243,"('secure', 'anything')",1
22244,"('anything', 'lemme')",1
22245,"('drive', 'south')",1
22246,"('south', 'chillalready')",1
22247,"('chillalready', 'back')",1
22248,"('home', 'probablybus')",1
22249,"('probablybus', 'way')",1
22250,"('way', 'calicutprobably')",1
22251,"('calicutprobably', 'much')",1
22252,"('fun', 'get')",1
22253,"('thought', 'text')",1
22254,"('text', 'bored')",1
22255,"('bored', 'james')",1
22256,"('james', 'farting')",1
22257,"('farting', 'nightbaby')",1
22258,"('nightbaby', 'sat')",1
22259,"('sat', 'bloody')",1
22260,"('bloody', 'bus')",1
22261,"('bus', 'wont')",1
22262,"('wont', 'home')",1
22263,"('something', 'later')",1
22264,"('later', 'call')",1
22265,"('later', 'orbit')",1
